1999	HFR
2000	HFR
2001	HFR
2002	HFR
2003	HFR
2004	HFR
2005	HFR
2006	HFR
2007	HFR
2008	HFR
2009	HFR
2010	HFR
2011	HFR
2012	HFR
2013	OTH
2014	OTH
2015	HNR
2016	HNR
2017	HNR
2018	HNR
2019	HNR
2020	HNR
2021	HNR
2022	HNR
2023	HNR
2024	HNR
2025	HNR
2026	HNR
2027	HNR
2028	HNR
2029	HNR
2030	HNR
2031	HNR
2032	HNR
2033	HNR
2034	HNR
2035	HNR
2036	HNR
2037	HNR
2038	HNR
2039	HNR
2040	HNR
2041	HNR
2042	OTH
2043	OTH
2044	OTH
2045	HFR
2046	HFR
2047	HFR
2048	HFR
2049	HFR
2050	HFR
2051	HFR
2052	HFR
2053	HFR
2054	HFR
2055	HFR
2056	HFR
2057	HFR
2058	HFR
2059	HFR
2060	HFR
2061	HFR
2062	HFR
2063	HFR
2064	HFR
2065	HFR
2066	HFR
2067	HFR
2068	HFR
2069	HFR
2070	HFR
2071	HFR
2072	HFR
2073	HFR
2074	OTH
2075	OTH
2076	OTH
2077	HNL
2078	HNL
2079	HNL
2080	HNL
2081	HNL
2082	HNL
2083	HNL
2084	HNL
2085	HNL
2086	HNL
2087	HNL
2088	HNL
2089	HNL
2090	HNL
2091	HNL
2092	HNL
2093	HNL
2094	HNL
2095	HNL
2096	HNL
2097	HNL
2098	HNL
2099	HNL
2100	HNL
2101	HNL
2102	HNL
2103	HNL
2104	HNL
2105	HNL
2106	HNL
2107	HNL
2108	HNL
2109	HNL
2110	OTH
2111	OTH
2112	OTH
2113	HFR
2114	HFR
2115	HFR
2116	HFR
2117	HFR
2118	HFR
2119	HFR
2120	HFR
2121	HFR
2122	HFR
2123	HFR
2124	HFR
2125	HFR
2126	HFR
2127	HFR
2128	HFR
2129	HFR
2130	HFR
2131	HFR
2132	HFR
2133	HFR
2134	HFR
2135	HFR
2136	HFR
2137	HFR
2138	HFR
2139	HFR
2140	HFR
2141	HFR
2142	HFR
2143	HFR
2144	HFR
2145	OTH
2146	OTH
2147	OTH
2148	OTH
2149	OTH
2150	OTH
2151	OTH
2152	OTH
2153	OTH
2154	OTH
2155	OTH
2156	OTH
2157	OTH
2158	OTH
2159	OTH
2160	OTH
2161	OTH
2162	OTH
2163	OTH
2164	OTH
2165	OTH
2166	OTH
2167	OTH
2168	OTH
2169	OTH
2170	OTH
2171	OTH
2172	OTH
2173	OTH
2174	OTH
2175	OTH
2176	OTH
2177	OTH
2178	OTH
2179	OTH
2180	OTH
2181	OTH
2182	OTH
2183	OTH
2184	OTH
2185	OTH
2186	OTH
2187	OTH
2188	OTH
2189	OTH
2190	OTH
2191	OTH
2192	OTH
2193	OTH
2194	OTH
2195	OTH
2196	OTH
2197	OTH
2198	OTH
2199	OTH
2200	OTH
2201	OTH
2202	OTH
2203	OTH
2204	OTH
2205	OTH
2206	OTH
2207	OTH
2208	OTH
2209	OTH
2210	OTH
2211	OTH
2212	OTH
2213	OTH
2214	OTH
2215	OTH
2216	OTH
2217	OTH
2218	OTH
2219	OTH
2220	OTH
2221	OTH
2222	OTH
2223	OTH
2224	OTH
2225	OTH
2226	OTH
2227	OTH
2228	OTH
2229	OTH
2230	OTH
2231	OTH
2232	OTH
2233	OTH
2234	OTH
2235	OTH
2236	OTH
2237	OTH
2238	OTH
2239	OTH
2240	OTH
2241	OTH
2242	OTH
2243	OTH
2244	OTH
2245	OTH
2246	OTH
2247	OTH
2248	OTH
2249	OTH
2250	OTH
2251	OTH
2252	OTH
2253	OTH
2254	OTH
2255	OTH
2256	OTH
2257	OTH
2258	OTH
2259	OTH
2260	OTH
2261	OTH
2262	OTH
2263	OTH
2264	OTH
2265	OTH
2266	OTH
2267	OTH
2268	OTH
2269	OTH
2270	OTH
2271	OTH
2272	OTH
2273	OTH
2274	OTH
2275	OTH
2276	OTH
2277	OTH
2278	OTH
2279	OTH
2280	OTH
2281	OTH
2282	OTH
2283	OTH
2284	OTH
2285	OTH
2286	OTH
2287	OTH
2288	OTH
2289	OTH
2290	OTH
2291	OTH
2292	OTH
2293	OTH
2294	OTH
2295	OTH
2296	OTH
2297	OTH
2298	OTH
2299	OTH
2300	OTH
2301	OTH
2302	OTH
2303	OTH
2304	OTH
2305	OTH
2306	OTH
2307	OTH
2308	OTH
2309	OTH
2310	OTH
2311	OTH
2312	OTH
2313	OTH
2314	OTH
2315	OTH
2316	OTH
2317	OTH
2318	OTH
2319	OTH
2320	OTH
2321	OTH
2322	OTH
2323	OTH
2324	OTH
2325	OTH
2326	OTH
2327	OTH
2328	OTH
2329	OTH
2330	OTH
2331	OTH
2332	OTH
2333	OTH
2334	OTH
2335	OTH
2336	OTH
2337	OTH
2338	OTH
2339	OTH
2340	OTH
2341	OTH
2342	OTH
2343	OTH
2344	OTH
2345	OTH
2346	OTH
2347	OTH
2348	OTH
2349	OTH
2350	OTH
2351	OTH
2352	OTH
2353	OTH
2354	OTH
2355	OTH
2356	OTH
2357	OTH
2358	OTH
2359	OTH
2360	OTH
2361	OTH
2362	OTH
2363	OTH
2364	OTH
2365	OTH
2366	OTH
2367	OTH
2368	OTH
2369	OTH
2370	OTH
2371	OTH
2372	OTH
2373	OTH
2374	OTH
2375	OTH
2376	OTH
2377	OTH
2378	OTH
2379	OTH
2380	OTH
2381	OTH
2382	OTH
2383	OTH
2384	OTH
2385	OTH
2386	OTH
2387	OTH
2388	OTH
2389	OTH
2390	OTH
2391	OTH
2392	OTH
2393	OTH
2394	OTH
2395	OTH
2396	OTH
2397	OTH
2398	OTH
2399	OTH
2400	OTH
2401	OTH
2402	OTH
2403	OTH
2404	OTH
2405	OTH
2406	OTH
2407	OTH
2408	OTH
2409	OTH
2410	OTH
2411	OTH
2412	OTH
2413	OTH
2414	OTH
2415	OTH
2416	OTH
2417	OTH
2418	OTH
2419	OTH
2420	OTH
2421	OTH
2422	OTH
2423	OTH
2424	OTH
2425	OTH
2426	OTH
2427	OTH
2428	OTH
2429	OTH
2430	OTH
2431	OTH
2432	OTH
2433	OTH
2434	OTH
2435	OTH
2436	OTH
2437	OTH
2438	OTH
2439	OTH
2440	OTH
2441	OTH
2442	OTH
2443	OTH
2444	OTH
2445	OTH
2446	OTH
2447	OTH
2448	OTH
2449	OTH
2450	OTH
2451	OTH
2452	OTH
2453	OTH
2454	OTH
2455	OTH
2456	OTH
2457	OTH
2458	OTH
2459	OTH
2460	OTH
2461	OTH
2462	OTH
2463	OTH
2464	OTH
2465	OTH
2466	OTH
2467	OTH
2468	OTH
2469	OTH
2470	OTH
2471	OTH
2472	OTH
2473	OTH
2474	OTH
2475	OTH
2476	OTH
2477	OTH
2478	OTH
2479	OTH
2480	OTH
2481	OTH
2482	OTH
2483	OTH
2484	OTH
2485	OTH
2486	OTH
2487	OTH
2488	OTH
2489	OTH
2490	OTH
2491	OTH
2492	OTH
2493	OTH
2494	OTH
2495	OTH
2496	OTH
2497	OTH
2498	OTH
2499	OTH
2500	OTH
2501	OTH
2502	OTH
2503	OTH
2504	OTH
2505	OTH
2506	OTH
2507	OTH
2508	OTH
2509	OTH
2510	OTH
2511	OTH
2512	OTH
2513	OTH
2514	OTH
2515	OTH
2516	OTH
2517	OTH
2518	OTH
2519	OTH
2520	OTH
2521	OTH
2522	OTH
2523	OTH
2524	OTH
2525	OTH
2526	OTH
2527	OTH
2528	OTH
2529	OTH
2530	OTH
2531	OTH
2532	OTH
2533	OTH
2534	OTH
2535	OTH
2536	OTH
2537	OTH
2538	OTH
2539	OTH
2540	OTH
2541	OTH
2542	OTH
2543	OTH
2544	OTH
2545	OTH
2546	OTH
2547	OTH
2548	OTH
2549	OTH
2550	OTH
2551	OTH
2552	OTH
2553	OTH
2554	OTH
2555	OTH
2556	OTH
2557	OTH
2558	OTH
2559	OTH
2560	OTH
2561	OTH
2562	OTH
2563	OTH
2564	OTH
2565	OTH
2566	OTH
2567	OTH
2568	OTH
2569	OTH
2570	OTH
2571	OTH
2572	OTH
2573	OTH
2574	OTH
2575	OTH
2576	OTH
2577	OTH
2578	OTH
2579	OTH
2580	OTH
2581	OTH
2582	OTH
2583	OTH
2584	OTH
2585	OTH
2586	OTH
2587	OTH
2588	OTH
2589	OTH
2590	OTH
2591	OTH
2592	OTH
2593	OTH
2594	OTH
2595	OTH
2596	OTH
2597	OTH
2598	OTH
2599	OTH
2600	OTH
2601	OTH
2602	OTH
2603	OTH
2604	OTH
2605	OTH
2606	OTH
2607	OTH
2608	OTH
2609	OTH
2610	OTH
2611	OTH
2612	OTH
2613	OTH
2614	OTH
2615	OTH
2616	OTH
2617	OTH
2618	OTH
2619	OTH
2620	OTH
2621	OTH
2622	OTH
2623	OTH
2624	OTH
2625	OTH
2626	OTH
2627	OTH
2628	OTH
2629	OTH
2630	OTH
2631	OTH
2632	OTH
2633	OTH
2634	OTH
2635	OTH
2636	OTH
2637	OTH
2638	OTH
2639	OTH
2640	OTH
2641	OTH
2642	OTH
2643	OTH
2644	OTH
2645	OTH
2646	OTH
2647	OTH
2648	OTH
2649	OTH
2650	OTH
2651	OTH
2652	OTH
2653	OTH
2654	OTH
2655	OTH
2656	SNI
2657	SNI
2658	SNI
2659	SNI
2660	SNI
2661	SNI
2662	SNI
2663	SNI
2664	SNI
2665	SNI
2666	SNI
2667	SNI
2668	SNI
2669	SNI
2670	SNI
2671	SNI
2672	SNI
2673	SNI
2674	SNI
2675	SNI
2676	SNI
2677	SNI
2678	SNI
2679	SNI
2680	SNI
2681	SNI
2682	SNI
2683	SNI
2684	SNI
2685	SNI
2686	SNI
2687	SNI
2688	SNI
2689	SNI
2690	SNI
2691	SNI
2692	SNI
2693	SNI
2694	SNI
2695	SNI
2696	SNI
2697	SNI
2698	SNI
2699	SNI
2700	SNI
2701	SNI
2702	SNI
2703	SNI
2704	SNI
2705	SNI
2706	SNI
2707	SNI
2708	SNI
2709	SNI
2710	SNI
2711	SNI
2712	SNI
2713	SNI
2714	SNI
2715	SNI
2716	SNI
2717	SNI
2718	SNI
2719	SNI
2720	SNI
2721	SNI
2722	SNI
2723	SNI
2724	SNI
2725	SNI
2726	SNI
2727	SNI
2728	SNI
2729	SNI
2730	SNI
2731	SNI
2732	SNI
2733	SNI
2734	SNI
2735	SNI
2736	SNI
2737	SNI
2738	SNI
2739	SNI
2740	SNI
2741	SNI
2742	SNI
2743	SNI
2744	SNI
2745	SNI
2746	SNI
2747	SNI
2748	SNI
2749	SNI
2750	SNI
2751	SNI
2752	SNI
2753	SNI
2754	SNI
2755	SNI
2756	SNI
2757	SNI
2758	SNI
2759	SNI
2760	SNI
2761	SNI
2762	SNI
2763	SNI
2764	SNI
2765	HFL
2766	HFL
2767	HFL
2768	HFL
2769	HFL
2770	HFL
2771	HFL
2772	HFL
2773	HFL
2774	HFL
2775	HFL
2776	HFL
2777	HFL
2778	HFL
2779	HFL
2780	HFL
2781	HFL
2782	HFL
2783	HFL
2784	HFL
2785	HFL
2786	HFL
2787	OTH
2788	OTH
2789	OTH
2790	HNR
2791	HNR
2792	HNR
2793	HNR
2794	HNR
2795	HNR
2796	HNR
2797	HNR
2798	HNR
2799	HNR
2800	HNR
2801	HNR
2802	HNR
2803	HNR
2804	HNR
2805	HNR
2806	HNR
2807	HNR
2808	HNR
2809	HNR
2810	HNR
2811	HNR
2812	HNR
2813	HNR
2814	HNR
2815	HNR
2816	HNR
2817	HNR
2818	HNR
2819	HNR
2820	HNR
2821	OTH
2822	OTH
2823	OTH
2824	OTH
2825	OTH
2826	OTH
2827	OTH
2828	OTH
2829	OTH
2830	OTH
2831	OTH
2832	OTH
2833	OTH
2834	OTH
2835	OTH
2836	OTH
2837	OTH
2838	OTH
2839	OTH
2840	OTH
2841	OTH
2842	OTH
2843	OTH
2844	OTH
2845	OTH
2846	OTH
2847	OTH
2848	OTH
2849	OTH
2850	OTH
2851	OTH
2852	OTH
2853	OTH
2854	OTH
2855	OTH
2856	OTH
2857	OTH
2858	OTH
2859	OTH
2860	OTH
2861	OTH
2862	OTH
2863	OTH
2864	OTH
2865	OTH
2866	OTH
2867	OTH
2868	OTH
2869	OTH
2870	OTH
2871	OTH
2872	OTH
2873	OTH
2874	OTH
2875	OTH
2876	OTH
2877	OTH
2878	OTH
2879	OTH
2880	OTH
2881	OTH
2882	OTH
2883	OTH
2884	OTH
2885	OTH
2886	OTH
2887	OTH
2888	OTH
2889	OTH
2890	OTH
2891	OTH
2892	OTH
2893	OTH
2894	OTH
2895	OTH
2896	OTH
2897	OTH
2898	OTH
2899	OTH
2900	OTH
2901	OTH
2902	OTH
2903	OTH
2904	OTH
2905	OTH
2906	OTH
2907	OTH
2908	OTH
2909	OTH
2910	OTH
2911	OTH
2912	OTH
2913	OTH
2914	OTH
2915	OTH
2916	OTH
2917	OTH
2918	OTH
2919	OTH
2920	OTH
2921	OTH
2922	OTH
2923	OTH
2924	OTH
2925	OTH
2926	OTH
2927	OTH
2928	OTH
2929	OTH
2930	OTH
2931	OTH
2932	OTH
2933	OTH
2934	OTH
2935	OTH
2936	OTH
2937	OTH
2938	OTH
2939	OTH
2940	OTH
2941	OTH
2942	OTH
2943	OTH
2944	OTH
2945	OTH
2946	OTH
2947	OTH
2948	OTH
2949	OTH
2950	OTH
2951	OTH
2952	OTH
2953	OTH
2954	OTH
2955	OTH
2956	OTH
2957	OTH
2958	OTH
2959	OTH
2960	OTH
2961	OTH
2962	OTH
2963	OTH
2964	OTH
2965	OTH
2966	OTH
2967	OTH
2968	OTH
2969	OTH
2970	OTH
2971	OTH
2972	OTH
2973	OTH
2974	OTH
2975	OTH
2976	OTH
2977	OTH
2978	OTH
2979	OTH
2980	OTH
2981	OTH
2982	OTH
2983	OTH
2984	OTH
2985	OTH
2986	OTH
2987	OTH
2988	OTH
2989	OTH
2990	OTH
2991	OTH
2992	OTH
2993	OTH
2994	OTH
2995	OTH
2996	OTH
2997	OTH
2998	OTH
2999	OTH
3000	OTH
3001	OTH
3002	OTH
3003	OTH
3004	OTH
3005	OTH
3006	OTH
3007	OTH
3008	OTH
3009	OTH
3010	OTH
3011	OTH
3012	OTH
3013	OTH
3014	OTH
3015	OTH
3016	OTH
3017	OTH
3018	OTH
3019	OTH
3020	OTH
3021	OTH
3022	OTH
3023	OTH
3024	OTH
3025	OTH
3026	OTH
3027	OTH
3028	OTH
3029	OTH
3030	OTH
3031	OTH
3032	OTH
3033	OTH
3034	OTH
3035	OTH
3036	OTH
3037	OTH
3038	OTH
3039	OTH
3040	OTH
3041	OTH
3042	OTH
3043	OTH
3044	OTH
3045	OTH
3046	OTH
3047	OTH
3048	OTH
3049	OTH
3050	OTH
3051	OTH
3052	OTH
3053	OTH
3054	OTH
3055	OTH
3056	OTH
3057	OTH
3058	OTH
3059	OTH
3060	OTH
3061	OTH
3062	OTH
3063	OTH
3064	OTH
3065	OTH
3066	OTH
3067	OTH
3068	OTH
3069	OTH
3070	OTH
3071	OTH
3072	OTH
3073	OTH
3074	OTH
3075	OTH
3076	OTH
3077	OTH
3078	OTH
3079	OTH
3080	OTH
3081	OTH
3082	OTH
3083	OTH
3084	OTH
3085	OTH
3086	OTH
3087	OTH
3088	OTH
3089	OTH
3090	OTH
3091	OTH
3092	OTH
3093	OTH
3094	OTH
3095	OTH
3096	OTH
3097	OTH
3098	OTH
3099	OTH
3100	OTH
3101	OTH
3102	OTH
3103	OTH
3104	OTH
3105	OTH
3106	OTH
3107	OTH
3108	OTH
3109	OTH
3110	OTH
3111	OTH
3112	OTH
3113	OTH
3114	OTH
3115	OTH
3116	OTH
3117	OTH
3118	OTH
3119	OTH
3120	OTH
3121	OTH
3122	OTH
3123	OTH
3124	OTH
3125	OTH
3126	OTH
3127	OTH
3128	OTH
3129	OTH
3130	OTH
3131	OTH
3132	OTH
3133	OTH
3134	OTH
3135	OTH
3136	OTH
3137	OTH
3138	OTH
3139	OTH
3140	OTH
3141	OTH
3142	OTH
3143	OTH
3144	OTH
3145	OTH
3146	OTH
3147	OTH
3148	OTH
3149	OTH
3150	OTH
3151	OTH
3152	OTH
3153	OTH
3154	OTH
3155	OTH
3156	OTH
3157	OTH
3158	OTH
3159	OTH
3160	OTH
3161	OTH
3162	OTH
3163	OTH
3164	OTH
3165	OTH
3166	OTH
3167	OTH
3168	OTH
3169	OTH
3170	OTH
3171	OTH
3172	OTH
3173	OTH
3174	OTH
3175	OTH
3176	OTH
3177	OTH
3178	OTH
3179	OTH
3180	OTH
3181	OTH
3182	OTH
3183	OTH
3184	OTH
3185	OTH
3186	OTH
3187	OTH
3188	OTH
3189	OTH
3190	OTH
3191	OTH
3192	OTH
3193	OTH
3194	OTH
3195	OTH
3196	OTH
3197	OTH
3198	OTH
3199	OTH
3200	OTH
3201	OTH
3202	OTH
3203	OTH
3204	OTH
3205	OTH
3206	OTH
3207	OTH
3208	OTH
3209	OTH
3210	OTH
3211	OTH
3212	OTH
3213	OTH
3214	OTH
3215	OTH
3216	OTH
3217	OTH
3218	OTH
3219	OTH
3220	OTH
3221	OTH
3222	OTH
3223	OTH
3224	OTH
3225	OTH
3226	OTH
3227	OTH
3228	OTH
3229	OTH
3230	OTH
3231	OTH
3232	OTH
3233	OTH
3234	OTH
3235	OTH
3236	OTH
3237	OTH
3238	OTH
3239	OTH
3240	OTH
3241	OTH
3242	OTH
3243	OTH
3244	OTH
3245	OTH
3246	OTH
3247	OTH
3248	OTH
3249	OTH
3250	OTH
3251	OTH
3252	OTH
3253	OTH
3254	OTH
3255	OTH
3256	OTH
3257	OTH
3258	OTH
3259	OTH
3260	OTH
3261	OTH
3262	OTH
3263	OTH
3264	OTH
3265	OTH
3266	OTH
3267	OTH
3268	OTH
3269	OTH
3270	OTH
3271	OTH
3272	OTH
3273	OTH
3274	OTH
3275	OTH
3276	OTH
3277	OTH
3278	OTH
3279	OTH
3280	OTH
3281	OTH
3282	OTH
3283	OTH
3284	OTH
3285	OTH
3286	OTH
3287	OTH
3288	OTH
3289	OTH
3290	OTH
3291	OTH
3292	OTH
3293	OTH
3294	OTH
3295	OTH
3296	OTH
3297	OTH
3298	OTH
3299	OTH
3300	OTH
3301	OTH
3302	OTH
3303	OTH
3304	OTH
3305	OTH
3306	SNI
3307	SNI
3308	SNI
3309	SNI
3310	SNI
3311	SNI
3312	SNI
3313	SNI
3314	SNI
3315	SNI
3316	SNI
3317	SNI
3318	SNI
3319	SNI
3320	SNI
3321	SNI
3322	SNI
3323	SNI
3324	SNI
3325	SNI
3326	SNI
3327	SNI
3328	SNI
3329	SNI
3330	SNI
3331	SNI
3332	SNI
3333	SNI
3334	SNI
3335	SNI
3336	SNI
3337	SNI
3338	SNI
3339	SNI
3340	SNI
3341	SNI
3342	SNI
3343	SNI
3344	SNI
3345	SNI
3346	SNI
3347	SNI
3348	SNI
3349	SNI
3350	SNI
3351	SNI
3352	SNI
3353	SNI
3354	SNI
3355	SNI
3356	SNI
3357	SNI
3358	SNI
3359	SNI
3360	SNI
3361	SNI
3362	SNI
3363	SNI
3364	SNI
3365	SNI
3366	SNI
3367	SNI
3368	SNI
3369	SNI
3370	SNI
3371	SNI
3372	SNI
3373	SNI
3374	SNI
3375	SNI
3376	SNI
3377	SNI
3378	SNI
3379	SNI
3380	SNI
3381	SNI
3382	SNI
3383	SNI
3384	SNI
3385	SNI
3386	SNI
3387	SNI
3388	SNI
3389	SNI
3390	SNI
3391	SNI
3392	SNI
3393	SNI
3394	SNI
3395	SNI
3396	SNI
3397	SNI
3398	SNI
3399	SNI
3400	SNI
3401	SNI
3402	SNI
3403	SNI
3404	SNI
3405	SNI
3406	SNI
3407	SNI
3408	SNI
3409	SNI
3410	HFR
3411	HFR
3412	HFR
3413	HFR
3414	HFR
3415	HFR
3416	HFR
3417	HFR
3418	HFR
3419	HFR
3420	HFR
3421	HFR
3422	HFR
3423	HFR
3424	HFR
3425	HFR
3426	HFR
3427	HFR
3428	HFR
3429	HFR
3430	HFR
3431	HFR
3432	HFR
3433	OTH
3434	OTH
3435	HNR
3436	HNR
3437	HNR
3438	HNR
3439	HNR
3440	HNR
3441	HNR
3442	HNR
3443	HNR
3444	HNR
3445	HNR
3446	HNR
3447	HNR
3448	HNR
3449	HNR
3450	HNR
3451	HNR
3452	HNR
3453	HNR
3454	HNR
3455	HNR
3456	HNR
3457	HNR
3458	HNR
3459	HNR
3460	HNR
3461	HNR
3462	HNR
3463	HNR
3464	HNR
3465	HNR
3466	HNR
3467	HNR
3468	HNR
3469	HNR
3470	HNR
3471	HNR
3472	HNR
3473	OTH
3474	OTH
3475	HFL
3476	HFL
3477	HFL
3478	HFL
3479	HFL
3480	HFL
3481	HFL
3482	HFL
3483	HFL
3484	HFL
3485	HFL
3486	HFL
3487	HFL
3488	HFL
3489	HFL
3490	HFL
3491	HFL
3492	HFL
3493	HFL
3494	HFL
3495	HFL
3496	HFL
3497	HFL
3498	HFL
3499	HFL
3500	HFL
3501	HFL
3502	HFL
3503	HFL
3504	HFL
3505	HFL
3506	HFL
3507	HFL
3508	HFL
3509	OTH
3510	OTH
3511	OTH
3512	OTH
3513	OTH
3514	OTH
3515	OTH
3516	OTH
3517	OTH
3518	OTH
3519	OTH
3520	OTH
3521	OTH
3522	OTH
3523	OTH
3524	OTH
3525	OTH
3526	OTH
3527	OTH
3528	OTH
3529	OTH
3530	OTH
3531	OTH
3532	OTH
3533	OTH
3534	OTH
3535	OTH
3536	OTH
3537	OTH
3538	OTH
3539	OTH
3540	OTH
3541	OTH
3542	OTH
3543	OTH
3544	OTH
3545	OTH
3546	OTH
3547	OTH
3548	OTH
3549	OTH
3550	OTH
3551	OTH
3552	OTH
3553	OTH
3554	OTH
3555	OTH
3556	OTH
3557	OTH
3558	OTH
3559	OTH
3560	OTH
3561	OTH
3562	OTH
3563	OTH
3564	OTH
3565	OTH
3566	OTH
3567	OTH
3568	OTH
3569	OTH
3570	OTH
3571	OTH
3572	OTH
3573	OTH
3574	OTH
3575	OTH
3576	OTH
3577	OTH
3578	OTH
3579	OTH
3580	OTH
3581	OTH
3582	OTH
3583	OTH
3584	OTH
3585	OTH
3586	OTH
3587	OTH
3588	OTH
3589	OTH
3590	OTH
3591	OTH
3592	OTH
3593	OTH
3594	OTH
3595	OTH
3596	OTH
3597	OTH
3598	OTH
3599	OTH
3600	OTH
3601	OTH
3602	OTH
3603	OTH
3604	OTH
3605	OTH
3606	OTH
3607	OTH
3608	OTH
3609	OTH
3610	OTH
3611	OTH
3612	OTH
3613	OTH
3614	OTH
3615	OTH
3616	OTH
3617	OTH
3618	OTH
3619	OTH
3620	OTH
3621	OTH
3622	OTH
3623	OTH
3624	OTH
3625	OTH
3626	OTH
3627	OTH
3628	OTH
3629	OTH
3630	OTH
3631	OTH
3632	OTH
3633	OTH
3634	OTH
3635	OTH
3636	OTH
3637	OTH
3638	OTH
3639	OTH
3640	OTH
3641	OTH
3642	OTH
3643	OTH
3644	OTH
3645	OTH
3646	OTH
3647	OTH
3648	OTH
3649	OTH
3650	OTH
3651	OTH
3652	OTH
3653	OTH
3654	OTH
3655	OTH
3656	OTH
3657	OTH
3658	OTH
3659	OTH
3660	OTH
3661	OTH
3662	OTH
3663	OTH
3664	OTH
3665	OTH
3666	OTH
3667	OTH
3668	OTH
3669	OTH
3670	OTH
3671	OTH
3672	OTH
3673	OTH
3674	OTH
3675	OTH
3676	OTH
3677	OTH
3678	OTH
3679	OTH
3680	OTH
3681	OTH
3682	OTH
3683	OTH
3684	OTH
3685	OTH
3686	OTH
3687	OTH
3688	OTH
3689	OTH
3690	OTH
3691	OTH
3692	OTH
3693	OTH
3694	OTH
3695	OTH
3696	OTH
3697	OTH
3698	OTH
3699	OTH
3700	OTH
3701	OTH
3702	OTH
3703	OTH
3704	OTH
3705	OTH
3706	OTH
3707	OTH
3708	OTH
3709	OTH
3710	OTH
3711	OTH
3712	OTH
3713	OTH
3714	OTH
